date,protocol,chain,loss_usd,vector_category,is_technical,description,source_file
2022-12-01,Ankr & Helio,Other,5000000.0,Private Key Compromise / Malicious Upgrade,True,"Protocol: Ankr & Helio
Date: Dec 1, 2022
Loss: $5,000,000
Vector: Private Key Compromise / Malicious Upgrade
Scenario: Compromised deployer key used to upgrade the aBNBc contract with a minting backdoor. Helio stablecoin (HAY) depegged as a result of the infinite mint copies.
Reference: https://rekt.news/ankr-helio-rekt/",rekt_news_extra.txt
2022-12-01,APC,BSC,6000.0,Price Manipulation,True,src/test/2022-12/APC_exp.sol,defihacklabs_incidents.json
2022-11-29,MBC & ZZSH,BSC,5600.0,Access Control,True,src/test/2022-11/MBC_ZZSH_exp.sol,defihacklabs_incidents.json
2022-11-29,SEAMAN,BSC,7000.0,Logic Flaw,True,src/test/2022-11/SEAMAN_exp.sol,defihacklabs_incidents.json
2022-11-23,NUM,Ethereum,13000.0,Token Incompatible,True,src/test/2022-11/NUM_exp.sol,defihacklabs_incidents.json
2022-11-22,AUR,BSC,13000.0,Access Control,True,src/test/2022-11/AUR_exp.sol,defihacklabs_incidents.json
2022-11-21,sDAO,BSC,13000.0,Logic Flaw,True,src/test/2022-11/SDAO_exp.sol,defihacklabs_incidents.json
2022-11-19,AnnexFinance,BSC,3000.0,Flash Loan Attack,True,src/test/2022-11/Annex_exp.sol,defihacklabs_incidents.json
2022-11-18,Polynomial,Optimism,1400.0,Logic Flaw,True,src/test/2022-11/Polynomial_exp.sol,defihacklabs_incidents.json
2022-11-17,UEarnPool,BSC,24000.0,Flash Loan Attack,True,src/test/2022-11/UEarnPool_exp.sol,defihacklabs_incidents.json
2022-11-16,SheepFarm,BSC,1.0,Logic Flaw,True,src/test/2022-11/SheepFarm_exp.sol,defihacklabs_incidents.json
2022-11-10,DFXFinance,Ethereum,4000000.0,Reentrancy Attack,True,src/test/2022-11/DFX_exp.sol,defihacklabs_incidents.json
2022-11-09,BrahTOPG,Ethereum,89000.0,Incorrect Validation,True,src/test/2022-11/BrahTOPG_exp.sol,defihacklabs_incidents.json
2022-11-08,MEV_0ad8,Ethereum,282000.0,Arbitrary Call,True,src/test/2022-11/MEV_0ad8_exp.sol,defihacklabs_incidents.json
2022-11-08,Kashi,Ethereum,110000.0,Logic Flaw,True,src/test/2022-11/Kashi_exp.sol,defihacklabs_incidents.json
2022-11-07,MooCAKECTX,BSC,140000.0,Flash Loan Attack,True,src/test/2022-11/MooCAKECTX_exp.sol,defihacklabs_incidents.json
2022-11-05,BDEX,BSC,16.0,Logic Flaw,True,src/test/2022-11/BDEX_exp.sol,defihacklabs_incidents.json
2022-11-02,Skyward Finance,Other,3200000.0,Logic Bug / Missing Parameter Verification,True,"Protocol: Skyward Finance
Date: Nov 2, 2022
Loss: $3,200,000
Vector: Logic Bug / Missing Parameter Verification
Scenario: redeem_skyward function on NEAR failed to verify token_account_ids, allowing the attacker to loop treasury redemptions.
Reference: https://rekt.news/skyward-rekt/",rekt_news_extra.txt
2022-11-01,Deribit,Other,28000000.0,Private Key Compromise / Hot Wallet Breach,True,"Protocol: Deribit
Date: Nov 1, 2022
Loss: $28,000,000
Vector: Private Key Compromise / Hot Wallet Breach
Scenario: Hot wallets on the BTC and ETH networks were drained via compromised keys. Withdrawals were paused to prevent deeper losses.
Reference: https://rekt.news/deribit-rekt/",rekt_news_extra.txt
2022-10-27,Team Finance,Other,15800000.0,Logic Bug / Flawed Migrate Function,True,"Protocol: Team Finance
Date: Oct 27, 2022
Loss: $15,800,000
Vector: Logic Bug / Flawed Migrate Function
Scenario: Audited v2-to-v3 migrate function bypassed sender authorization, allowing the transfer of locked Uniswap LP positions to an attacker-controlled pair.
Reference: https://rekt.news/teamfinance-rekt/",rekt_news_extra.txt
2022-10-27,VTF Token,BSC,50000.0,Logic Flaw,True,src/test/2022-10/VTF_exp.sol,defihacklabs_incidents.json
2022-10-26,N00d Token,Ethereum,29000.0,Reentrancy Attack,True,src/test/2022-10/N00d_exp.sol,defihacklabs_incidents.json
2022-10-25,ULME,BSC,200000.0,Access Control,True,src/test/2022-10/ULME_exp.sol,defihacklabs_incidents.json
2022-10-24,Market,Polygon,220000.0,Reentrancy Attack,True,src/test/2022-10/Market_exp.sol,defihacklabs_incidents.json
2022-10-24,MulticallWithoutCheck,Polygon,600.0,Arbitrary Call,True,src/test/2022-10/MulticallWithoutCheck_exp.sol,defihacklabs_incidents.json
2022-10-21,OlympusDAO,Ethereum,292000.0,Incorrect Validation,True,src/test/2022-10/OlympusDao_exp.sol,defihacklabs_incidents.json
2022-10-20,HEALTH,BSC,16.0,Logic Flaw,True,src/test/2022-10/HEALTH_exp.sol,defihacklabs_incidents.json
2022-10-20,BEGO,BSC,12.0,Signature Verification,True,src/test/2022-10/BEGO_exp.sol,defihacklabs_incidents.json
2022-10-18,Moola Market,Other,8400000.0,Market Manipulation / Price Spiking,True,"Protocol: Moola Market
Date: Oct 18, 2022
Loss: $8,400,000
Vector: Market Manipulation / Price Spiking
Scenario: Attacker pumped the price of the native MOO token on Ubeswap to borrow and drain Celo-based liquidity pools.
Reference: https://rekt.news/moola-markets-rekt/",rekt_news_extra.txt
2022-10-18,HPAY,BSC,115.0,Access Control,True,src/test/2022-10/HPAY_exp.sol,defihacklabs_incidents.json
2022-10-18,PLTD,BSC,24000.0,Logic Flaw,True,src/test/2022-10/PLTD_exp.sol,defihacklabs_incidents.json
2022-10-17,Uerii Token,Ethereum,2400.0,Access Control,True,src/test/2022-10/Uerii_exp.sol,defihacklabs_incidents.json
2022-10-14,INUKO,BSC,50000.0,Price Manipulation,True,src/test/2022-10/INUKO_exp.sol,defihacklabs_incidents.json
2022-10-14,EFLeverVault,Ethereum,750.0,Flash Loan Attack,True,src/test/2022-10/EFLeverVault_exp.sol,defihacklabs_incidents.json
2022-10-14,MEVBOTa47b,Ethereum,241000.0,Front-running Attack,True,src/test/2022-10/MEVa47b_exp.sol,defihacklabs_incidents.json
2022-10-12,ATK,BSC,127000.0,Flash Loan Attack,True,src/test/2022-10/ATK_exp.sol,defihacklabs_incidents.json
2022-10-11,TempleDAO,Other,2300000.0,Logic Bug / Missing Stake Migration Check,True,"Protocol: TempleDAO
Date: Oct 11, 2022
Loss: $2,300,000
Vector: Logic Bug / Missing Stake Migration Check
Scenario: migrateStake() function failed to verify the oldStaking parameter, allowing arbitrary stake claims from an unauthenticated source.
Reference: https://rekt.news/templedao-rekt/",rekt_news_extra.txt
2022-10-11,Mango Markets,Other,115000000.0,Market Manipulation / Price Spiking,True,"Protocol: Mango Markets
Date: Oct 11, 2022
Loss: $115,000,000
Vector: Market Manipulation / Price Spiking
Scenario: Attacker used high-capital leverage to spike the MNGO spot price, using inflated unrealized profits as collateral to drain liquidity.
Reference: https://rekt.news/mango-markets-rekt/",rekt_news_extra.txt
2022-10-11,Rabby Wallet SwapRouter,Ethereum,200000.0,Arbitrary Call,True,src/test/2022-10/RabbyWallet_SwapRouter_exp.sol,defihacklabs_incidents.json
2022-10-10,Carrot,BSC,31318.0,Access Control,True,src/test/2022-10/Carrot_exp.sol,defihacklabs_incidents.json
2022-10-09,Xave Finance,Ethereum,700.0,Access Control,True,src/test/2022-10/XaveFinance_exp.sol,defihacklabs_incidents.json
2022-10-06,BNB Bridge,Other,586000000.0,Logic Bug / Falsified IAVL Proofs,True,"Protocol: BNB Bridge
Date: Oct 6, 2022
Loss: $586,000,000
Vector: Logic Bug / Falsified IAVL Proofs
Scenario: Attacker forged deposit proofs for a legacy block on the Beacon Chain to mint 2M BNB on BSC.
Reference: https://rekt.news/bnb-bridge-rekt/",rekt_news_extra.txt
2022-10-06,RES-Token,BSC,290000.0,Price Manipulation,True,src/test/2022-10/RES_exp.sol,defihacklabs_incidents.json
2022-10-04,Sovryn,Other,1100000.0,Logic Bug / External Call Manipulation,True,"Protocol: Sovryn
Date: Oct 4, 2022
Loss: $1,100,000
Vector: Logic Bug / External Call Manipulation
Scenario: CallTokensToSend external call bug combined with flashloan manipulation to inflate Load token prices on RSK.
Reference: https://rekt.news/sovryn-rekt/",rekt_news_extra.txt
2022-10-02,Transit Swap,Other,21000000.0,Logic Bug / Controllable transferFrom,True,"Protocol: Transit Swap
Date: Oct 2, 2022
Loss: $21,000,000
Vector: Logic Bug / Controllable transferFrom
Scenario: Unverified swap contract allowed arbitrary transferFrom calls, siphoning approved user tokens directly to the exploiter.
Reference: https://rekt.news/transit-swap-rekt/",rekt_news_extra.txt
2022-10-01,BabySwap,BSC,0.0,Access Control,True,src/test/2022-10/BabySwap_exp.sol,defihacklabs_incidents.json
2022-10-01,RL Token,BSC,0.0,Logic Flaw,True,src/test/2022-10/RL_exp.sol,defihacklabs_incidents.json
2022-10-01,Thunder Brawl,BSC,0.0,Reentrancy Attack,True,src/test/2022-09/THB_exp.sol,defihacklabs_incidents.json
2022-09-28,BXH,BSC,40305.0,Flash Loan Attack,True,src/test/2022-09/BXH_exp.sol,defihacklabs_incidents.json
2022-09-28,MEVBOT_0xbaDc0dE,Ethereum,94304.0,Sandwich Attack,True,src/test/2022-09/MEVbadc0de_exp.sol,defihacklabs_incidents.json
2022-09-23,RADT-DAO,BSC,94304.0,Price Manipulation,True,src/test/2022-09/RADT_exp.sol,defihacklabs_incidents.json
2022-09-20,Wintermute (Rekt II),Other,160000000.0,Private Key Compromise / Profanity Vanity Address,True,"Protocol: Wintermute (Rekt II)
Date: Sept 20, 2022
Loss: $160,000,000
Vector: Private Key Compromise / Profanity Vanity Address
Scenario: Hot wallet compromised via a Profanity-generated vanity address weakness; attacker drained the DeFi vault admin.
Reference: https://rekt.news/wintermute-rekt-2/",rekt_news_extra.txt
2022-09-13,MevBot private tx,BSC,140000.0,Access Control,True,src/test/2022-09/BNB48MEVBot_exp.sol,defihacklabs_incidents.json
2022-09-09,DPC,BSC,1400000.0,Logic Flaw,True,src/test/2022-09/DPC_exp.sol,defihacklabs_incidents.json
2022-09-08,YYDS,BSC,742286.0,Price Manipulation,True,src/test/2022-09/Yyds_exp.sol,defihacklabs_incidents.json
2022-09-08,Ragnarok Online Invasion,BSC,44000.0,Access Control,True,src/test/2022-09/ROI_exp.sol,defihacklabs_incidents.json
2022-09-08,NewFreeDAO,BSC,125000000.0,Flash Loan Attack,True,src/test/2022-09/NewFreeDAO_exp.sol,defihacklabs_incidents.json
2022-09-06,NXUSD,Avalanche,50000.0,Flash Loan Attack,True,src/test/2022-09/NXUSD_exp.sol,defihacklabs_incidents.json
2022-09-05,ZoomproFinance,BSC,61160.0,Price Manipulation,True,src/test/2022-09/ZoomproFinance_exp.sol,defihacklabs_incidents.json
2022-09-02,ShadowFi,BSC,1078.0,Access Control,True,src/test/2022-09/Shadowfi_exp.sol,defihacklabs_incidents.json
2022-09-02,Bad Guys by RPF,Ethereum,400.0,Incorrect Validation,True,src/test/2022-09/BadGuysbyRPF_exp.sol,defihacklabs_incidents.json
2022-08-28,DDC,BSC,100000.0,Access Control,True,src/test/2022-08/DDC_exp.sol,defihacklabs_incidents.json
2022-08-24,LuckyTiger NFT,Ethereum,0.0,Weak RNG,True,src/test/2022-08/LuckyTiger_exp.sol,defihacklabs_incidents.json
2022-08-16,Circle_,Ethereum,151600.0,Price Manipulation,True,src/test/2022-08/Circle_exp2.sol,defihacklabs_incidents.json
2022-08-13,Circle,Ethereum,50500.0,Price Manipulation,True,src/test/2022-08/Circle_exp1.sol,defihacklabs_incidents.json
2022-08-10,XSTABLE Protocol,Ethereum,0.0,Logic Flaw,True,src/test/2022-08/XST_exp.sol,defihacklabs_incidents.json
2022-08-09,Curve (Frontend),Other,570000.0,DNS Hijack / Frontend Attack,True,"Protocol: Curve (Frontend)
Date: Aug 9, 2022
Loss: $570,000
Vector: DNS Hijack / Frontend Attack
Scenario: Attacker hijacked the curve.fi DNS via IWC/Namecheap, redirecting users to a clone of the site that requested approval for a malicious contract to drain user wallets.
Reference: https://rekt.news/curve-rekt/",rekt_news_extra.txt
2022-08-09,ANCH,BSC,0.0,Incorrect Validation,True,src/test/2022-08/ANCH_exp.sol,defihacklabs_incidents.json
2022-08-07,EGD Finance,BSC,36044.0,Price Manipulation,True,src/test/2022-08/EGD_Finance_exp.sol,defihacklabs_incidents.json
2022-08-04,EtnProduct,BSC,3074.0,Logic Flaw,True,src/test/2022-08/EtnProduct_exp.sol,defihacklabs_incidents.json
2022-08-03,Qixi,BSC,6.08,Overflow,True,src/test/2022-08/Qixi_exp.sol,defihacklabs_incidents.json
2022-08-02,Nomad Bridge,Ethereum,152000000.0,Incorrect Validation,True,src/test/2022-08/NomadBridge_exp.sol,defihacklabs_incidents.json
2022-08-01,Nomad,Other,190000000.0,Logic Bug / Improper Initialization,True,"Protocol: Nomad
Date: Aug 1, 2022
Loss: $190,000,000
Vector: Logic Bug / Improper Initialization
Scenario: Bridge upgrade initialized the trusted root to 0x00. Since null was treated as ""proven,"" attackers could copy valid transaction data, swap addresses, and drain funds.
Reference: https://rekt.news/nomad-rekt/",rekt_news_extra.txt
2022-08-01,Reaper Farm,Fantom,1700000.0,Access Control,True,src/test/2022-08/ReaperFarm_exp.sol,defihacklabs_incidents.json
2022-07-25,LPC,BSC,45000.0,Incorrect Validation,True,src/test/2022-07/LPC_exp.sol,defihacklabs_incidents.json
2022-07-23,Audius,Other,6000000.0,Governance Attack / Storage Collision,True,"Protocol: Audius
Date: July 23, 2022
Loss: $6,000,000
Vector: Governance Attack / Storage Collision
Scenario: Storage collision between the proxyAdmin address and OpenZeppelin's Initializable contract allowed the attacker to re-initialize governance and pass a malicious treasury transfer proposal.
Reference: https://rekt.news/audius-rekt/",rekt_news_extra.txt
2022-07-13,SpaceGodzilla,BSC,26000.0,Price Manipulation,True,src/test/2022-07/SpaceGodzilla_exp.sol,defihacklabs_incidents.json
2022-07-10,Omni NFT,Ethereum,1400000.0,Reentrancy Attack,True,src/test/2022-07/Omni_exp.sol,defihacklabs_incidents.json
2022-07-06,FlippazOne NFT,Ethereum,0.0,Access Control,True,src/test/2022-07/FlippazOne_exp.sol,defihacklabs_incidents.json
2022-07-02,Crema Finance,Other,8800000.0,Logic Bug / Tick Data Manipulation,True,"Protocol: Crema Finance
Date: July 2, 2022
Loss: $8,800,000
Vector: Logic Bug / Tick Data Manipulation
Scenario: Solana-based concentrated liquidity AMM; attacker exploited faulty tick account owner validation to inject malicious price data, allowing them to claim excessive LP fees.
Reference: https://rekt.news/crema-finance-rekt/",rekt_news_extra.txt
2022-07-01,Quixotic,Ethereum,100000.0,Incorrect Validation,True,src/test/2022-07/Quixotic_exp.sol,defihacklabs_incidents.json
2022-06-26,XCarnival,Ethereum,3870000.0,Flash Loan Attack,True,src/test/2022-06/XCarnival_exp.sol,defihacklabs_incidents.json
2022-06-24,Ribbon Finance,Other,351064.0,Phishing,True,"Ribbon Finance RBN ETH Yield Aggr... Phishing $351,064 6.24.2022",rekt_database_raw.txt
2022-06-24,Harmony's Horizon Bridge,Ethereum,100000000.0,Private Key Compromised,True,src/test/2022-06/Harmony_multisig_exp.sol,defihacklabs_incidents.json
2022-06-23,Convex Finance,Other,11578.0,Other,True,"Convex Finance CVX ETH Yield Aggr... Other $11,578 6.23.2022",rekt_database_raw.txt
2022-06-23,Horizon by Harm...,Other,100000000.0,Access Control,True,"Horizon by Harm... ONE ETH Bridge Access Control $100,000,000 6.23.2022",rekt_database_raw.txt
2022-06-23,Harmony,Other,100000000.0,Private Key Compromise,True,"Protocol: Harmony
Date: June 23, 2022
Loss: $100,000,000
Vector: Private Key Compromise
Scenario: Horizon bridge was secured by a 2-of-5 multisig; two hot wallet addresses were compromised, allowing the full theft of $100M in ETH and BUSD.
Reference: https://rekt.news/harmony-rekt/",rekt_news_extra.txt
2022-06-21,LV Metaverse,Other,1500000.0,Rugpull,False,"LV Metaverse LVP BSC Gaming / M... Rugpull $1,500,000 6.21.2022",rekt_database_raw.txt
2022-06-20,Whale Loans,Other,12374.0,Other,True,"Whale Loans HUMP BSC Borrowing ... Other $12,374 6.20.2022",rekt_database_raw.txt
2022-06-20,DHE,Other,142000.0,Rugpull,False,"DHE DHE BSC Token Rugpull $142,000 6.20.2022",rekt_database_raw.txt
2022-06-19,Bancor,Other,0.0,Governance / Economic Failure,True,"Protocol: Bancor
Date: June 19, 2022
Loss: $0
Vector: Governance / Economic Failure
Scenario: Protocol halted its flagship ""Impermanent Loss Protection"" feature due to a feedback loop where BNT emissions to cover IL further depreciated the token's value.
Reference: https://rekt.news/bancor-lp-rekt/",rekt_news_extra.txt
2022-06-18,Everyone / Systemic Rekt,Other,0.0,Systemic / Market Crash,True,"Protocol: Everyone / Systemic Rekt
Date: June 18, 2022
Loss: $0
Vector: Systemic / Market Crash
Scenario: Widespread liquidations (over $2B) across DeFi and CeFi (3AC, Voyager, Babel) triggered by the Terra collapse and subsequent macro instability.
Reference: https://rekt.news/everyone-rekt/",rekt_news_extra.txt
2022-06-18,SNOOD,Ethereum,104.0,Incorrect Validation,True,src/test/2022-06/Snood_exp.sol,defihacklabs_incidents.json
2022-06-16,Inverse Finance (Rekt II),Other,5800000.0,Oracle Manipulation (LP pricing error),True,"Protocol: Inverse Finance (Rekt II)
Date: June 16, 2022
Loss: $5,800,000
Vector: Oracle Manipulation (LP pricing error)
Scenario: Secondary exploit targeting the DOLA lending market; oracle misused asset balances in the yvcrv3Crypto pool to calculate LP price, allowing flash loan manipulation.
Reference: https://rekt.news/inverse-rekt2/",rekt_news_extra.txt
2022-06-13,Celsius,Other,20000000000.0,CeFi Insolvency / Liquidity Crisis,True,"Protocol: Celsius
Date: June 13, 2022
Loss: $20,000,000,000
Vector: CeFi Insolvency / Liquidity Crisis
Scenario: Major CeFi lender halted withdrawals due to insolvency after suffering hack losses (BadgerDAO) and gambling user funds in illiquid on-chain leverage positions (stETH, Anchor).
Reference: https://rekt.news/celsius-rekt/",rekt_news_extra.txt
2022-06-13,FSWAP,Other,432497.0,Other,True,"FSWAP BSC Yield Aggr... Other $432,497 6.13.2022",rekt_database_raw.txt
2022-06-12,Gooniez Gang,Other,9700.0,Other,True,"Gooniez Gang GG ETH NFT +1 Other $9,700 6.12.2022",rekt_database_raw.txt
2022-06-11,Meta Apes,Other,183151.0,Rugpull,False,"Meta Apes SHELL BSC NFT +1 Rugpull $183,151 6.11.2022",rekt_database_raw.txt
2022-06-11,Cheebs,Other,46493.0,Other,True,"Cheebs CHEEBS ETH NFT Other $46,493 6.11.2022",rekt_database_raw.txt
2022-06-11,HEGE coin,Other,400000.0,Rugpull,False,"HEGE coin HEGE BSC Other Rugpull $400,000 6.11.2022",rekt_database_raw.txt
2022-06-10,Bored Ape Europ...,Other,14400.0,Rugpull,False,"Bored Ape Europ... ETH NFT Rugpull $14,400 6.10.2022",rekt_database_raw.txt
2022-06-10,Treasure Swap,Other,1100000.0,Other,True,"Treasure Swap BSC Exchange (... Other $1,100,000 6.10.2022",rekt_database_raw.txt
2022-06-09,Wintermute,Other,27600000.0,Other,True,"Wintermute Optimism Other Other $27,600,000 6.9.2022",rekt_database_raw.txt
2022-06-08,Osmosis,Other,5000000.0,Other,True,"Osmosis OSMO Cosmos Exchange (... Other $5,000,000 6.8.2022",rekt_database_raw.txt
2022-06-08,ApolloX,Other,2150414.0,Other,True,"ApolloX APX BSC Exchange (... Other $2,150,414 6.8.2022",rekt_database_raw.txt
2022-06-08,BabyElon,Other,52852.0,Rugpull,False,"BabyElon BabyElon BSC Token Rugpull $52,852 6.8.2022",rekt_database_raw.txt
2022-06-08,Gym Network,Other,2100000.0,Other,True,"Gym Network GYMNET BSC Gaming / M... Other $2,100,000 6.8.2022",rekt_database_raw.txt
2022-06-08,Verify,Other,25000.0,Rugpull,False,"Verify VRFY BSC Other Rugpull $25,000 6.8.2022",rekt_database_raw.txt
2022-06-08,Wintermute (Optimism Bridge),Other,27600000.0,Logic Bug / Proxy Deployment Replay,True,"Protocol: Wintermute (Optimism Bridge)
Date: June 8, 2022
Loss: $27,600,000
Vector: Logic Bug / Proxy Deployment Replay
Scenario: Wintermute sent 20M OP to an uninitialized multisig on Optimism. Attacker replayed a Gnosis Safe proxy deployment with matching factory nonces to seize the ownerless funds.
Reference: https://rekt.news/wintermute-rekt/",rekt_news_extra.txt
